birdnet_id,scientific_name,canonical_scientific_name,common_name,common_name_alt,taxon_group,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,observations_count,description_source,image_url,image_author,image_license,image_source,common_name_en,common_name_de,common_name_es,common_name_fr,common_name_pt,common_name_nl,common_name_pl,common_name_ru,common_name_ja,common_name_cs,common_name_tr,common_name_sv,common_name_da,common_name_fi,common_name_it,common_name_ko,common_name_zh-CN,common_name_no,common_name_uk,common_name_sr,common_name_ca,common_name_bg,common_name_sk,common_name_es_ES,common_name_es_MX,common_name_es_EC,common_name_pt_PT,common_name_hr,common_name_lt,common_name_fa,common_name_cy,common_name_et,wikipedia_url_en,wikipedia_url_de,wikipedia_url_fr,wikipedia_url_es,wikipedia_url_cs,wikipedia_url_pt,wikipedia_url_it,wikipedia_url_nl,wikipedia_url_pl,wikipedia_url_ru
BN06569,Herpsilochmus longirostris,Herpsilochmus longirostris,Large-billed Antwren,,Aves,15783,labant1,2490107,867205,,22701580,labant1,Herpsilochmus longirostris,74364,273,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20longirostris?size=medium,Vincent A. Vos,cc-by,iNaturalist,Large-billed Antwren,Fleckenbrust-Ameisenfänger,Tiluchí Piquilargo,Grisin à grand bec,chorozinho-de-bico-comprido,Langsnavelmiersluiper,mrówczynek wielkodzioby,Большеклювый эсперито,ハシナガマユアリサザイ,mravenčík dlouhozobý,Kalın Gagalı Karıncaçıvgını,stornäbbad myrvireo,Langnæbbet Myresmutte,isolehvämuura,,,大嘴蚁鹩,stornebbmaursmett,Каатинга великодзьоба,Krupnokljuni mravlji carić,formigueret becllarg,Дългоклюна мраволовка,batara veľkozobá,Tiluchí piquilargo,Tiluchí Piquilargo,Tiluchí Piquilargo,Chorozinho-de-bico-comprido,tamnokapa mravarica,Didžiasnapis juodakepuris esperitas,,Dryw morgrug pigfawr,,https://en.wikipedia.org/wiki/Large-billed%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20longirostris,,https://pt.wikipedia.org/wiki/Chorozinho-de-bico-comprido,,https://nl.wikipedia.org/wiki/Langsnavelmiersluiper,,
BN06570,Herpsilochmus motacilloides,Herpsilochmus motacilloides,Creamy-bellied Antwren,,Aves,15786,crbant1,2490110,867208,,22701552,crbant1,Herpsilochmus motacilloides,74356,21,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20motacilloides?size=medium,Eduardo Jackson,© Macaulay Library,Macaulay Library ML210538501,Creamy-bellied Antwren,Fahlbauch-Ameisenfänger,Tiluchí Motaciloide,Grisin motacilloïde,creamy-bellied antwren,Roombuikmiersluiper,mrówczynek żółtobrzuchy,Трясогузковый эсперито,キバラマユアリサザイ,mravenčík konipasí,Açık Karınlı Karıncaçıvgını,gräddbukig myrvireo,Gulbuget Myresmutte,perunlehvämuura,,,白腹蚁鹩,krembukmaursmett,Каатинга гуануцька,Bledotrbi mravlji carić,formigueret cuereta,Стъричопашкова мраволовка,batara andská,Tiluchí motaciloide,Tiluchí Motaciloide,Hormiguerito de Vientre Cremoso,Creamy-bellied antwren,peruanska mravarica,Gelsvapilvis juodakepuris esperitas,,,,https://en.wikipedia.org/wiki/Creamy-bellied%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20motacilloides,,https://pt.wikipedia.org/wiki/Herpsilochmus%20motacilloides,,https://nl.wikipedia.org/wiki/Roombuikmiersluiper,,
BN06572,Herpsilochmus pectoralis,Herpsilochmus pectoralis,Pectoral Antwren,,Aves,15776,pecant1,2490108,2591755,,22701577,pecant1,Herpsilochmus pectoralis,74363,55,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20pectoralis?size=medium,NINA WENÓLI,cc-by-nc,iNaturalist,Pectoral Antwren,Brustband-Ameisenfänger,Tiluchí Pectoral,Grisin à collier,chorozinho-de-papo-preto,Borstbandmiersluiper,mrówczynek obrożny,Галстучный эсперито,ミカヅキマユアリサザイ,mravenčík východobrazilský,Kuşaklı Karıncaçıvgını,kragmyrvireo,Kravemyresmutte,rintavyömuura,,,饰胸蚁鹩,halvmånemaursmett,Каатинга смугастовола,Crnogrli mravlji carić,formigueret de collar,Черногърда мраволовка,batara štítoprsá,Tiluchí pectoral,Tiluchí Pectoral,Tiluchí Pectoral,Chorozinho-de-papo-preto,svjetlogrla mravarica,Apykaklėtasis juodakepuris esperitas,مورچهگیرک سینهسیاه,Dryw morgrug bronddu,,https://en.wikipedia.org/wiki/Pectoral%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20pectoralis,,https://pt.wikipedia.org/wiki/Chorozinho-de-papo-preto,,https://nl.wikipedia.org/wiki/Borstbandmiersluiper,,
BN06573,Herpsilochmus pileatus,Herpsilochmus pileatus,Bahia Antwren,,Aves,15777,bahant1,2490111,1398142,E6581183FD62FB3D,22729474,bahant1,Herpsilochmus pileatus,74358,19,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20pileatus?size=medium,Alexander Lees,© Macaulay Library,Macaulay Library ML182259561,Bahia Antwren,Weißbrauen-Ameisenfänger,Tiluchí Pileado,Grisin à coiffe noire,chorozinho-de-boné,Bahiamiersluiper,mrówczynek brazylijski,Белобровый эсперито,バイアマユアリサザイ,mravenčík caatingový,Bahia Karıncaçıvgını,bahiamyrvireo,Bahiamyresmutte,bahianlehvämuura,,,乌顶蚁鹩,bahiamaursmett,Каатинга білоброва,Baijski mravlji carić,formigueret de Bahia,Бахианска мраволовка,batara bahijská,Tiluchí pileado,Tiluchí Pileado,Tiluchí Pileado,Chorozinho-de-barrete,salvadorska mravarica,Baltabruvis juodakepuris esperitas,,Dryw morgrug penddu,,https://en.wikipedia.org/wiki/Bahia%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20pileatus,,https://pt.wikipedia.org/wiki/Chorozinho-de-bon%C3%A9,,https://nl.wikipedia.org/wiki/Bahiamiersluiper,,
BN06574,Herpsilochmus praedictus,Herpsilochmus praedictus,Predicted Antwren,,Aves,339643,mapant1,8141629,1398143,A0975D6E45FE2E7D,103657630,mapant1,Herpsilochmus praedictus,598695,20,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20praedictus?size=medium,Tomaz Nascimento de Melo,cc-by-nc-nd,iNaturalist,Predicted Antwren,Schwarznacken-Ameisenfänger,Tiluchí de Purús,Grisin prédit,chorozinho-esperado,Voorspelde miersluiper,mrówczynek białopióry,Западный эсперито,ヨソクマユアリサザイ,,Purus Karıncaçıvgını,purusmyrvireo,Brasiliansk Myresmutte,campinarananmuura,,,棕额蚁鹩,campinaranamaursmett,Каатинга бразильська,Zapadnobrazilski mravlji carić,formigueret predit,Пъстрокрила мраволовка,batara predpovedaná,Tiluchí de Purús,Tiluchí de Purús,Tiluchí de Purús,Chorozinho-esperado,,Žydrasis juodakepuris esperitas,,,,https://en.wikipedia.org/wiki/Predicted%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20praedictus,,https://pt.wikipedia.org/wiki/Chorozinho-esperado,,https://nl.wikipedia.org/wiki/Voorspelde%20miersluiper,,https://ru.wikipedia.org/wiki/Herpsilochmus%20praedictus
BN06575,Herpsilochmus roraimae,Herpsilochmus roraimae,Roraiman Antwren,,Aves,15780,rorant1,2490104,1118565,039291B67E7F9C49,22701574,rorant1,Herpsilochmus roraimae,74362,5,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20roraimae?size=medium,M.L. Watson,cc-by-nc-nd,iNaturalist,Roraiman Antwren,Tepuiameisenfänger,Tiluchí del Roraima,Grisin du Roraima,chorozinho-de-roraima,Roraimamiersluiper,mrówczynek popielaty,Рораимский эсперито,オナガマユアリサザイ,mravenčík roraimský,Roraima Karıncaçıvgını,roraimamyrvireo,Roraimamyresmutte,tepuilehvämuura,,,罗来曼蚁鹩,tepuimaursmett,Каатинга попеляста,Roraimski mravlji carić,formigueret del Roraima,Рорайменска мраволовка,batara roraimská,Tiluchí del Roraima,Tiluchí del Roraima,Tiluchi del Roraima,Chorozinho-de-roraima,roraimska mravarica,Roraiminis juodakepuris esperitas,,Dryw morgrug Roraima,,https://en.wikipedia.org/wiki/Roraiman%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20roraimae,,https://pt.wikipedia.org/wiki/Chorozinho-de-roraima,,https://nl.wikipedia.org/wiki/Roraimamiersluiper,,
BN06576,Herpsilochmus rufimarginatus,Herpsilochmus rufimarginatus,Rufous-margined Antwren,,Aves,15787,ruwant4,2490109,88173,F30CA826A433362E,103657703,ruwant4,Herpsilochmus rufimarginatus,74366,418,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20rufimarginatus?size=medium,matiasgomes,cc-by-nc,iNaturalist,Rufous-margined Antwren,Rotflügel-Ameisenfänger,Tiluchí Alirrufo Sureño,Grisin à ailes rousses,chorozinho-de-asa-vermelha,Roodvleugelmiersluiper,mrówczynek rdzawoskrzydły,Темноспинный эсперито,アカバネマユアリサザイ,mravenčík rezavokřídlý,Güneyli Kızıl Kanatlı Karıncaçıvgını,rostkantad myrvireo,Rødvinget Myresmutte,punasiipimuura,,,棕翅蚁鹩,rødvingemaursmett,Каатинга рудокрила,Istočni crvenokrili mravlji carić,formigueret ala-roig meridional,Атлантическа мраволовка,batara hrdzavokrídla,Tiluchí alirrufo sureño,Tiluchí Alirrufo Sureño,Tiluchi Ala Rojiza,Chorozinho-de-asa-vermelha,žutoprsa,Rusvasparnis juodakepuris esperitas,,Dryw morgrug adeingoch,,https://en.wikipedia.org/wiki/Rufous-winged%20antwren,,,,,,,,,
BN06577,Herpsilochmus stictocephalus,Herpsilochmus stictocephalus,Todd's Antwren,,Aves,15785,todant1,2490112,867211,,22701568,todant1,Herpsilochmus stictocephalus,74360,13,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20stictocephalus?size=medium,anonyme973,cc-by-nc-sa,iNaturalist,Todd's Antwren,Toddameisenfänger,Tiluchí de Todd,Grisin de Todd,chorozinho-de-cabeça-pintada,Toddmiersluiper,mrówczynek gujański,Гвианский эсперито,ハイイロマユアリサザイ,mravenčík guyanský,Todd Karıncaçıvgını,cayennemyrvireo,Guyanamyresmutte,guayananlehvämuura,,,托氏蚁鹩,kajennemaursmett,Каатинга гвіанська,Todov mravlji carić,formigueret de Todd,Пъстроглава мраволовка,batara guyanská,Tiluchí de Todd,Tiluchí de Todd,Tiluchi Coronipunteado,Chorozinho-de-cabeça-pintada,biserastorepa mravarica,Todo juodakepuris esperitas,,Dryw morgrug Todd,,https://en.wikipedia.org/wiki/Todd's%20antwren,,https://fr.wikipedia.org/wiki/Grisin%20de%20Todd,https://es.wikipedia.org/wiki/Herpsilochmus%20stictocephalus,,https://pt.wikipedia.org/wiki/Chorozinho-de-cabe%C3%A7a-pintada,,https://nl.wikipedia.org/wiki/Todds%20miersluiper,,
BN06578,Herpsilochmus sticturus,Herpsilochmus sticturus,Spot-tailed Antwren,,Aves,15784,sptant1,2490105,1118566,,22701563,sptant1,Herpsilochmus sticturus,,5,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20sticturus?size=medium,anonyme973,cc-by-nc-sa,iNaturalist,Spot-tailed Antwren,Salvinameisenfänger,Tiluchí Colipunteado,Grisin givré,chorozinho-de-cauda-pintada,Vlekstaartmiersluiper,mrówczynek siwy,Пятнистохвостый эсперито,オジロマユアリサザイ,mravenčík skvrnitoocasý,Benekli Kuyruklu Karıncaçıvgını,fläckstjärtad myrvireo,Plethalet Myresmutte,pikkulehvämuura,,,点斑尾蚁鹩,flekkstjertmaursmett,Каатинга сива,Riđokruni mravlji carić,formigueret gebrat,Гвианска мраволовка,batara škvrnitochvostá,Tiluchí colipunteado,Tiluchí Colipunteado,Tiluchi Rabipunteado,Chorozinho-de-cauda-pintada,olovastoleđa mravarica,Dėmėtuodegis juodakepuris esperitas,,Dryw morgrug cynffonfrith,,https://en.wikipedia.org/wiki/Spot-tailed%20antwren,,https://fr.wikipedia.org/wiki/Grisin%20givr%C3%A9,https://es.wikipedia.org/wiki/Herpsilochmus%20sticturus,,https://pt.wikipedia.org/wiki/Chorozinho-de-cauda-pintada,,https://nl.wikipedia.org/wiki/Vlekstaartmiersluiper,,
BN06579,Herpsilochmus stotzi,Herpsilochmus stotzi,Aripuana Antwren,,Aves,339644,ajpant1,7370153,1398141,,103657677,ajpant1,Herpsilochmus stotzi,598694,6,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Herpsilochmus%20stotzi?size=medium,Fabio Schunck,cc-by-sa,iNaturalist,Aripuana Antwren,Aripuanaameisenfänger,Tiluchí de Aripuaná,Grisin de Stotz,chorozinho-do-aripuanã,Aripuanamiersluiper,mrówczynek plamisty,Арипуанский эсперито,アリプアナマユアリサザイ,,Aripuana Karıncaçıvgını,aripuanãmyrvireo,Aripuana Myresmutte,aripuanãnmuura,,,白喉蚁鹩,aripuanamaursmett,Каатинга арипуанська,Ariupuanski mravlji carić,formigueret de l'Aripuana,Арипуанска мраволовка,batara aripuanská,Tiluchí de Aripuaná,Tiluchí de Aripuaná,Tiluchí de Aripuaná,Chorozinho-do-aripuanã,aripuanska mravarica,Amazoninis juodakepuris esperitas,,,,https://en.wikipedia.org/wiki/Aripuana%20antwren,,,https://es.wikipedia.org/wiki/Herpsilochmus%20stotzi,,https://pt.wikipedia.org/wiki/Chorozinho-do-aripuan%C3%A3,,https://nl.wikipedia.org/wiki/Aripuanamiersluiper,,https://ru.wikipedia.org/wiki/Herpsilochmus%20stotzi
BN06580,Hesperiphona abeillei,Hesperiphona abeillei,Hooded Grosbeak,,Aves,1650406,hoogro1,2494312,,5C079E0CD9DAF4F6,22720712,hoogro1,Hesperiphona abeillei,78353,519,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Hesperiphona%20abeillei?size=medium,Luke Seitz,© Macaulay Library,Macaulay Library ML243528561,Hooded Grosbeak,Kapuzenkernbeißer,Picogordo Encapuchado,Gros-bec à capuchon,hooded grosbeak,Witschouderdikbek,grubodziób czarnogłowy,Капюшоновый дубонос,ズグロシメ,dlask mexický,Başlıklı Kocabaş,svarthuvad stenknäck,Hættekernebider,meksikonnokkavarpunen,Frosone dal cappuccio,,黑冠锡嘴雀,tåkekjernebiter,Кіпаль чорноголовий,Kapuljačasti batokljun,durbec encapuxat,Черноглава черешарка,glezg kapucňový,Picogordo encapuchado,Picogrueso Encapuchado,Picogordo Encapuchado,Hooded grosbeak,meksički batokljun,,نوکبزرگ کلاهپوش,,,https://en.wikipedia.org/wiki/Hooded%20grosbeak,https://de.wikipedia.org/wiki/Abeillekernbei%C3%9Fer,https://fr.wikipedia.org/wiki/Gros-bec%20%C3%A0%20capuchon,https://es.wikipedia.org/wiki/Hesperiphona%20abeillei,,,https://it.wikipedia.org/wiki/Hesperiphona%20abeillei,https://nl.wikipedia.org/wiki/Witschouderdikbek,,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D1%8E%D1%88%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D1%83%D0%B1%D0%BE%D0%BD%D0%BE%D1%81
BN06581,Hesperiphona vespertina,Hesperiphona vespertina,Evening Grosbeak,,Aves,1650411,evegro,2494321,142469,C6B5497C9DB6796A,22720702,evegro,Hesperiphona vespertina,78352,16059,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Hesperiphona%20vespertina?size=medium,Tim Harding,cc-by-nc-nd,iNaturalist,Evening Grosbeak,Abendkernbeißer,Picogordo Vespertino,Gros-bec errant,bico-grossudo-americano,Avonddikbek,grubodziób białoskrzydły,Вечерний дубонос,キビタイシメ,dlask žlutočelý,Sarı Kaşlı Kocabaş,aftonstenknäck,Aftenkernebider,amerikannokkavarpunen,Frosone vespertino americano,,黄昏锡嘴雀,gulbrynkjernebiter,Кіпаль жовтобровий,Zlatočeli batokljun,durbec vespertí,Вечерна черешарка,glezg večerný,Picogordo vespertino,Picogrueso Norteño,Picogordo Vespertino,Bico-grossudo-americano,zlatni batokljun,Vakarinis amerikinis svilikas,نوکبزرگ شامگاهی,Hesperiphona vespertinus,,https://en.wikipedia.org/wiki/Evening%20grosbeak,https://de.wikipedia.org/wiki/Abendkernbei%C3%9Fer,https://fr.wikipedia.org/wiki/Gros-bec%20errant,https://es.wikipedia.org/wiki/Coccothraustes%20vespertinus,https://cs.wikipedia.org/wiki/Dlask%20%C5%BEluto%C4%8Del%C3%BD,,https://it.wikipedia.org/wiki/Hesperiphona%20vespertina,https://nl.wikipedia.org/wiki/Avonddikbek,https://pl.wikipedia.org/wiki/Grubodzi%C3%B3b%20bia%C5%82oskrzyd%C5%82y,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%87%D0%B5%D1%80%D0%BD%D0%B8%D0%B9%20%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D1%83%D0%B1%D0%BE%D0%BD%D0%BE%D1%81
BN06582,Hesperoburhinus bistriatus,Hesperoburhinus bistriatus,Double-striped Thick-knee,,Aves,1505518,dstkne,2482101,240201,984EC0A015EE6B0A,22693594,dstkne,Burhinus bistriatus,72951,2134,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Hesperoburhinus%20bistriatus?size=medium,Jay McGowan,© Macaulay Library,Macaulay Library ML42399961,Double-striped Thick-knee,Dominikanertriel,Alcaraván Venezolano,Oedicnème bistrié,téu-téu-da-savana,Caribische griel,kulon amerykański,Двухполосая авдотка,マミジロイシチドリ,dytík dvoupruhý,Kaşlı Kocagöz,amerikansk tjockfot,Tostribet Triel,amerikanpaksujalka,Occhione bistriato,,双纹石鸻,amerikatriel,Лежень американський,Dvoprugasti ćurlikovac,torlit de Veneçuela,Беловежд турилик,ležiak dvojpásy,Alcaraván venezolano,Alcaraván Americano,Dara,Téu-téu-das-savanas,bjelotrba ćukavica,Meksikinis storkulnis,,,rohtla-jämejalg,https://en.wikipedia.org/wiki/Double-striped%20thick-knee,https://de.wikipedia.org/wiki/Dominikanertriel,https://fr.wikipedia.org/wiki/%C5%92dicn%C3%A8me%20bistri%C3%A9,https://es.wikipedia.org/wiki/Hesperoburhinus%20bistriatus,,https://pt.wikipedia.org/wiki/Alcarav%C3%A3o-americano,https://it.wikipedia.org/wiki/Burhinus%20bistriatus,https://nl.wikipedia.org/wiki/Caribische%20griel,,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B8%D0%BD%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%B2%D0%B4%D0%BE%D1%82%D0%BA%D0%B0
BN06583,Hesperoburhinus superciliaris,Hesperoburhinus superciliaris,Peruvian Thick-knee,,Aves,1505526,petkne1,2482096,227171,B3DA97E9E96F0FC8,22693597,petkne1,Burhinus superciliaris,72952,609,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Hesperoburhinus%20superciliaris?size=medium,Ariel Hernandez,cc-by-nc,iNaturalist,Peruvian Thick-knee,Inkatriel,Alcaraván Peruano,Oedicnème du Pérou,peruvian thick-knee,Peruaanse griel,kulon peruwiański,Перуанская авдотка,ペルーイシチドリ,dytík bledý,Peru Kocagözü,perutjockfot,Perutriel,perunpaksujalka,Occhione del Perù,,秘鲁石鸻,gråtriel,Лежень перуанський,Peruanski ćurlikovac,torlit del Perú,Перуански турилик,ležiak stužkatý,Alcaraván peruano,Alcaraván Peruano,Alcaraván Peruano,Peruvian thick-knee,peruanska ćukavica,Peruvinis storkulnis,,,peruu jämejalg,https://en.wikipedia.org/wiki/Peruvian%20thick-knee,https://de.wikipedia.org/wiki/Inkatriel,https://fr.wikipedia.org/wiki/%C5%92dicn%C3%A8me%20du%20P%C3%A9rou,https://es.wikipedia.org/wiki/Hesperoburhinus%20superciliaris,,https://pt.wikipedia.org/wiki/Alcarav%C3%A3o-peruano,https://it.wikipedia.org/wiki/Hesperoburhinus%20superciliaris,https://nl.wikipedia.org/wiki/Peruaanse%20griel,,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D1%83%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%B2%D0%B4%D0%BE%D1%82%D0%BA%D0%B0
BN06589,Heterocercus aurantiivertex,Heterocercus aurantiivertex,Orange-crested Manakin,Orange-crowned Manakin,Aves,14359,orcman3,5230538,2767944,9A003ACA2A56C369,22701165,orcman3,Heterocercus aurantiivertex,74258,37,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Heterocercus%20aurantiivertex?size=medium,Trevor Van Loon,cc-by-nc,iNaturalist,Orange-crested Manakin,Orangescheitelpipra,Saltarín Crestinaranja,Manakin à bandeau orange,dançarino-de-crista-laranja,Oranjekruinmanakin,manakin andyjski,Оранжевошапочный манакин,マルオマイコドリ,pipulka oranžovokorunkatá,Turuncu Taçlı Manakin,orangekronad manakin,Orangekronet Manakin,valkokurkkutanssija,,,橙顶娇鹟,oransjeissemanakin,Манакін еквадорський,Narandžastokruni manakin,manaquí de coroneta taronja,Оранжевоглава кралчевидна пипра,pipra ekvádorská,Saltarín crestinaranja,Saltarín Crestinaranja,Saltarín Crestinaranja,Dançarino-de-crista-laranja,narančastokapi manakin,Rusvakuodis lianinis manakinas,رنگینک کاکلنارنجی,,ruugekiird-tantsulind,https://en.wikipedia.org/wiki/Orange-crested%20manakin,,https://fr.wikipedia.org/wiki/Manakin%20%C3%A0%20bandeau%20orange,https://es.wikipedia.org/wiki/Heterocercus%20aurantiivertex,,https://pt.wikipedia.org/wiki/Dan%C3%A7arino-de-crista-laranja,,https://nl.wikipedia.org/wiki/Oranjekruinmanakin,,
BN06590,Heterocercus flavivertex,Heterocercus flavivertex,Yellow-crested Manakin,Yellow-crowned Manakin,Aves,14361,yecman2,5230537,649790,08F2D7DF1FF6B4A3,22701161,yecman2,Heterocercus flavivertex,74257,42,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Heterocercus%20flavivertex?size=medium,emskakoon,cc-by-nc,iNaturalist,Yellow-crested Manakin,Grauwangenpipra,Saltarín Crestiamarillo,Manakin à bandeau jaune,dançarino-de-crista-amarela,Geelkruinmanakin,manakin żółtogłowy,Златошапочный манакин,キボウシマルオマイコドリ,pipulka vousatá,Sarı Taçlı Manakin,gulkronad manakin,Gulkronet Manakin,kastanjatanssija,,,黄顶娇鹟,gulissemanakin,Манакін венесуельський,Žutokruni manakin,manaquí de coroneta groga,Жълтоглава кралчевидна пипра,pipra lužná,Saltarín crestiamarillo,Saltarín Crestiamarillo,Saltarín Gargantiplateado,Dançarino-de-crista-amarela,žutokapi manakin,Geltonvainikis lianinis manakinas,رنگینک کاکلزرد,Manacin corunfelyn,kuldkiird-tantsulind,https://en.wikipedia.org/wiki/Yellow-crested%20manakin,,,https://es.wikipedia.org/wiki/Heterocercus%20flavivertex,,https://pt.wikipedia.org/wiki/Dan%C3%A7arino-de-crista-amarela,,https://nl.wikipedia.org/wiki/Geelkruinmanakin,,
BN06591,Heterocercus linteatus,Heterocercus linteatus,Flame-crested Manakin,Flame-crowned Manakin,Aves,14360,flcman2,5230539,415022,F8BBD8943E629280,22701169,flcman2,Heterocercus linteatus,74259,48,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Heterocercus%20linteatus?size=medium,Carlos Sanchez,cc-by-nc,iNaturalist,Flame-crested Manakin,Schwarzkopfpipra,Saltarín Crestirrojo,Manakin à moustaches,coroa-de-fogo,Vlamkruinmanakin,manakin ognisty,Огненношапочный манакин,ヒボウシマルオマイコドリ,pipulka licousová,Alev Taçlı Manakin,flamkronad manakin,Flammekronet Manakin,kekäletanssija,,,赤顶娇鹟,flammeissemanakin,Манакін вогнистоголовий,Crni crvenokapi manakin,manaquí de coroneta encesa,Червеноглава кралчевидна пипра,pipra ozdobná,Saltarín crestirrojo,Saltarín Crestirrojo,Saltarín Corona de Fuego,Coroa-de-fogo,crvenokapi manakin,Raudonkuodis lianinis manakinas,رنگینک کاکلآتشی,Manacin corunfflam,punakiird-tantsulind,https://en.wikipedia.org/wiki/Flame-crested%20manakin,,,https://es.wikipedia.org/wiki/Heterocercus%20linteatus,,https://pt.wikipedia.org/wiki/Coroa-de-fogo,,https://nl.wikipedia.org/wiki/Vlamkruinmanakin,,
BN06597,Heteromyias albispecularis,Heteromyias albispecularis,Ashy Robin,Arfak Robin,Aves,204521,gyhrob1,2489268,38565,1A2A03C3D6F5430C,103753407,gyhrob1,Heteromyias albispecularis,,10,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Heteromyias%20albispecularis?size=medium,Robert Hutchinson Birdtour Asia,© Macaulay Library,Macaulay Library ML608732157,Ashy Robin,Graukopf-Farnschnäpper,Petroica Ceniza,Miro cendré,arfak robin,Harlekijnstruikvliegenvanger,gwizdacz popielaty,Пепельная белокосая мухоловка,マミジロヤブヒタキ,lejsčík skvrnokřídlý,Afrak Bülbülü,asksydhake,Kratsangfluesnapper,tiheikkösieppo,,,,sotkinnflueskvett,,Arfački crvendać,petroica cendrosa,Арфакска петроика,mucholovka popolavá,Petroica ceniza,Petroica Ceniza,Petroica Ceniza,Arfak robin,čađastokapi batić,Baltabruvė pilkagalvė musinukė,سینهسرخ خاکستری,Robin ddaear,tuhkmiro,https://en.wikipedia.org/wiki/Ashy%20robin,,https://fr.wikipedia.org/wiki/Miro%20cendr%C3%A9,https://es.wikipedia.org/wiki/Heteromyias%20albispecularis,,https://pt.wikipedia.org/wiki/Heteromyias%20albispecularis,https://it.wikipedia.org/wiki/Heteromyias%20albispecularis,https://nl.wikipedia.org/wiki/Harlekijnstruikvliegenvanger,,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BF%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%B1%D0%B5%D0%BB%D0%BE%D0%BA%D0%BE%D1%81%D0%B0%D1%8F%20%D0%BC%D1%83%D1%85%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0
BN06598,Heteromyias armiti,Heteromyias armiti,Black-capped Robin,,Aves,1508448,ashrob2,,,0B0E50E055FE3D84,103753484,ashrob2,Heteromyias armiti,1025651,5,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Heteromyias%20armiti?size=medium,Jim Moore,cc-by-nc,iNaturalist,Black-capped Robin,Schwarzscheitel-Farnschnäpper,Petroica Cabecinegra,Miro d'Armit,black-capped robin,Zwartkruinstruikvliegenvanger,gwizdacz czarnołbisty,,,lejsčík černočapkový,Armit Bülbülü,svartkronad sydhake,Sortkronet Sangfluesnapper,,,,黑顶丛鹟,svartkroneflueskvett,,Crnokapi crvendać,petroica de capell negre,Черноглава петроика,mucholovka zemná,Petroica cabecinegra,Petroica Cabecinegra,Petroica Cabecinegra,Black-capped robin,crnokapi batić,,,,,https://en.wikipedia.org/wiki/Black-capped%20robin,,,,,,,https://nl.wikipedia.org/wiki/Zwartkapstruikvliegenvanger,,
